image,drink_category,subcategory,mean_valence,sd_valence,mean_craving,sd_craving,database
201_beer.jpg,beer,social_setting,66.26923077,23.72565037,48.67307692,27.33934976,unsplash
202_beer.jpg,beer,social_setting,77.39655172,15.19688294,64.29310345,22.10819378,pexels
203_beer.jpg,beer,social_setting,71.11538462,22.60457515,54.34615385,25.65142248,pexels
204_beer.jpg,beer,social_setting,63.25862069,25.98890475,53.31034483,29.54877437,pexels
205_beer.jpg,beer,social_setting,72.30769231,20.39371151,55.15384615,26.38804291,pexels
206_general_alcohol.jpg,general_alcohol,drinking_setting,69.36206897,24.17893695,51.63793103,29.75850064,unsplash
207_general_alcohol.jpg,general_alcohol,drinking_setting,53.92307692,30.43916862,50.01923077,30.19511088,unsplash
208_general_alcohol.jpg,general_alcohol,drinking_setting,51.18867925,30.9870051,29.94915254,30.38115553,unsplash
209_general_alcohol.jpg,general_alcohol,drinking_setting,58.62068966,22.86637583,44.25862069,28.42815527,unsplash
210_general_alcohol.jpg,general_alcohol,drinking_setting,70.73333333,19.90020557,43.3,29.30434947,unsplash
211_general_alcohol.jpg,general_alcohol,drinking_setting,69.46666667,28.6974083,58.55737705,32.23793035,unsplash
212_general_alcohol.jpg,general_alcohol,drinking_setting,46.43589744,25.76185968,34.33333333,29.48739844,unsplash
213_general_alcohol.jpg,general_alcohol,drinking_setting,81.74137931,18.3824481,55.5,27.10987744,unsplash
214_general_alcohol.jpg,general_alcohol,drinking_setting,74.14634146,18.70903655,54.19512195,29.84729428,unsplash
215_general_alcohol.jpg,general_alcohol,drinking_setting,66.65384615,23.97211175,46.07692308,28.78510382,unsplash
216_general_alcohol.jpg,general_alcohol,drinking_setting,72.77358491,21.43652662,56.64150943,28.32102667,unsplash
217_general_alcohol.jpg,general_alcohol,drinking_setting,68.02702703,27.06113089,56.65,31.76883653,unsplash
218_general_alcohol.jpg,general_alcohol,drinking_setting,57.0754717,27.98272067,56.64150943,32.56773671,unsplash
219_general_alcohol.jpg,general_alcohol,drinking_setting,81.30612245,19.27995946,64.5,28.53300988,unsplash
220_general_alcohol.jpg,general_alcohol,drinking_setting,73.225,25.97384039,51,32.00762104,pexels
221_general_alcohol.jpg,general_alcohol,drinking_setting,60.96551724,24.27399556,46.0862069,28.06026377,unsplash
222_general_alcohol.jpg,general_alcohol,drinking_setting,76.50877193,21.05191102,43.41666667,31.60899446,unsplash
223_general_alcohol.jpg,general_alcohol,drinking_setting,69.09433962,23.20416421,56.24528302,29.4859195,unsplash
224_general_alcohol.jpg,general_alcohol,drinking_setting,74.55769231,19.75676946,48.38461538,27.16337922,unsplash
225_general_alcohol.jpg,general_alcohol,drinking_setting,63.57894737,29.54852315,53.55263158,35.47796984,unsplash
226_general_alcohol.jpg,general_alcohol,drinking_setting,67,21.1328297,56.43103448,26.43304157,unsplash
227_general_alcohol.jpg,negative_context,negative_context,16.71153846,17.02286414,11.88461538,17.85305361,unsplash
228_general_alcohol.jpg,negative_context,negative_context,22.96551724,23.11372761,18.39655172,23.94506846,unsplash
229_general_alcohol.jpg,negative_context,negative_context,26.94642857,24.47590254,25.61016949,27.88895279,unsplash
230_general_alcohol.jpg,negative_context,negative_context,19.76923077,20.45336356,7.813953488,15.16772233,unsplash
231_general_alcohol.jpg,negative_context,negative_context,22.03773585,19.89681291,20.69811321,23.70863597,unsplash
232_general_alcohol.jpg,negative_context,negative_context,14.23076923,15.48511668,22.31481481,27.29422088,pexels
233_general_alcohol.jpg,negative_context,negative_context,41.03448276,24.41596078,41.24137931,28.17384026,pexels
234_general_alcohol.jpg,negative_context,negative_context,53.92307692,26.50774667,37.07692308,26.77271523,pexels
235_general_alcohol.jpg,negative_context,negative_context,30.10344828,30.4271864,14.43548387,22.80826782,pexels
236_general_alcohol.jpg,negative_context,negative_context,35.31034483,24.64356925,32.94827586,26.95377617,pexels
237_general_alcohol.jpg,negative_context,negative_context,23.53658537,21.19799231,23.95348837,24.89688591,pexels
238_general_alcohol.jpg,negative_context,negative_context,17.54,21.92865053,16.76923077,23.81268025,pexels
239_general_alcohol.jpg,negative_context,negative_context,24.94339623,19.59239952,27.66037736,21.49681854,pexels
240_general_alcohol.jpg,negative_context,negative_context,19.14285714,17.2776063,20.34883721,24.69806597,pexels
241_general_alcohol.jpg,negative_context,negative_context,22.39622642,22.24888902,23.30188679,24.63548481,pexels
242_general_alcohol.jpg,negative_context,negative_context,16.5,18.17010023,17.19354839,23.7603049,pexels
243_general_alcohol.jpg,negative_context,negative_context,35.68571429,21.7089998,34.36585366,31.17992631,pexels
244_general_alcohol.jpg,negative_context,negative_context,45.54716981,22.65507757,39,27.50804078,pexels
245_general_alcohol.jpg,negative_context,negative_context,17.23076923,17.43780156,11.68292683,17.37877876,pexels
246_general_alcohol.jpg,negative_context,negative_context,28.44230769,25.62658964,21.09615385,23.46901137,pexels
247_general_alcohol.jpg,negative_context,negative_context,33.10344828,25.3838529,32.27586207,26.27639398,pexels
248_general_alcohol.jpg,negative_context,negative_context,44.48076923,23.14870122,38.94230769,28.19498875,pexels
249_general_alcohol.jpg,negative_context,negative_context,16.05769231,19.78156545,19.58490566,28.0812242,pexels
250_general_alcohol.jpg,negative_context,negative_context,18.96551724,22.56916505,15.22413793,23.02328577,pexels
